Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
1057516,2021-11-20,nan,Hyderabad,Data Science,Online,66401.4,98,Ongoing,Not Placed
1057517,2021-07-19,nan,Bengaluru,Python,Online,105222.17,59,nan,Placed
1057518,2022-09-05,nan,Chennai,AI/ML,Online,171404.03,82,Completed,Not Eligible
1057519,2020-12-19,South,Delhi,nan,Online,142365.82,82,Ongoing,Not Placed
1057520,2023-01-17,Central,Mumbai,Cloud Computing,Online,201797.78,49,Ongoing,Placed
1057521,2022-12-03,West,Ahmedabad,Web Development,Hybrid,49003.55,64,Ongoing,Not Placed
1057522,2021-04-18,East,Mumbai,AI/ML,Online,95430.83,44,nan,nan
1057523,2022-07-12,Central,Hyderabad,nan,Online,241472.67,41,Completed,Placed
1057524,2022-08-05,nan,Kolkata,Web Development,Hybrid,179964.16,67,Completed,Placed
1057525,2021-05-13,North,Delhi,nan,Offline,71883.95,,Ongoing,Placed
1057526,2020-07-03,East,Chennai,Data Science,Online,174346.64,83,Completed,Not Eligible
1057527,2022-12-01,North,nan,Web Development,Online,163921.89,71,Ongoing,nan
1057528,2021-04-17,North,Mumbai,Data Science,Offline,162910.81,61,Ongoing,Not Placed
1057529,2021-08-31,South,Kolkata,Data Science,Online,150431.47,42,Completed,nan
1057530,2023-06-14,South,Ahmedabad,Data Science,Offline,230442.54,55,Ongoing,Placed
1057531,2023-03-24,Central,nan,AI/ML,Offline,102369.94,89,Ongoing,Not Placed
1057532,2022-06-03,South,Kolkata,AI/ML,Online,169301.59,89,Dropped,Placed
1057533,2021-02-02,West,nan,Cyber Security,Online,31318.1,74,Completed,Not Placed
1057534,2022-10-11,West,nan,Python,Offline,228254.82,75,Ongoing,Not Eligible
1057535,2022-01-15,South,Hyderabad,Cyber Security,Online,76863.54,83,Ongoing,Not Placed
1057536,2021-08-20,Central,Bengaluru,Python,Online,115704.57,82,Dropped,Placed
1057537,2021-08-29,West,Chennai,Web Development,Online,220564.42,62,Completed,Placed
1057538,2021-11-27,nan,Mumbai,Data Science,Offline,86932.75,69,Ongoing,Not Placed
1057539,2021-09-11,South,Chennai,Python,Offline,221618.7,57,Ongoing,Placed
1057540,2022-08-26,nan,Chennai,nan,Hybrid,63938.66,90,Ongoing,Not Placed
1057541,2020-07-22,South,Hyderabad,nan,Offline,10748.05,78,Dropped,Placed
1057542,2021-05-06,North,Mumbai,nan,Online,170069.1,90,Ongoing,Placed
1057543,2021-03-28,nan,Chennai,Cloud Computing,Offline,80291.16,50,Ongoing,Placed
1057544,2022-10-20,nan,Hyderabad,AI/ML,Online,229479.22,83,Ongoing,Placed
1057545,2021-05-15,nan,Ahmedabad,Python,Offline,246013.15,97,Dropped,Not Eligible
1057546,2022-01-14,South,nan,Web Development,Offline,248149.05,74,nan,Not Eligible
1057547,2021-09-17,South,Kolkata,Python,Online,19245.27,67,Ongoing,Not Eligible
1057548,2022-05-24,East,Delhi,Cyber Security,Online,209306.25,81,Ongoing,Placed
1057549,2021-05-23,Central,Hyderabad,Cloud Computing,Hybrid,111454.13,43,Dropped,Placed
1057550,2021-03-18,nan,Mumbai,Data Science,Online,43663.73,50,Completed,Not Eligible
1057551,2021-01-12,South,Ahmedabad,AI/ML,Offline,162012.42,52,Ongoing,Not Eligible
1057552,2021-08-13,Central,Bengaluru,AI/ML,Offline,91072.86,73,Ongoing,Placed
1057553,2022-07-14,West,Ahmedabad,nan,Offline,90698.1,55,Dropped,Not Placed
1057554,2022-08-04,East,Mumbai,AI/ML,Online,154270.42,100,Ongoing,Not Placed
1057555,2023-04-29,East,Hyderabad,Cyber Security,Offline,68469.81,70,nan,Placed
1057556,2020-07-28,West,Hyderabad,Data Science,Hybrid,180502.37,43,Ongoing,Placed
1057557,2022-05-22,South,Mumbai,AI/ML,Offline,100912.9,50,nan,Not Eligible
1057558,2021-10-29,nan,Delhi,Python,Online,129353.35,50,Completed,Placed
1057559,2023-08-08,nan,Hyderabad,Python,Hybrid,241563.66,63,Dropped,Placed
1057560,2022-04-20,West,Hyderabad,nan,Online,123437.87,48,Dropped,Placed
1057561,2023-08-15,East,Pune,Python,Online,81517.45,87,Ongoing,Not Eligible
1057562,2021-03-11,Central,Delhi,Cyber Security,Offline,227632.21,80,Completed,nan
1057563,2020-06-03,nan,nan,Python,Offline,207953.46,,Ongoing,Not Placed
1057564,2021-01-22,East,Hyderabad,Python,Hybrid,54494.85,73,Dropped,Not Eligible
1057565,2020-08-12,East,Ahmedabad,Cyber Security,Offline,211254.18,84,Ongoing,Not Placed
1057566,2022-05-06,nan,Pune,Web Development,Offline,50693.92,61,Completed,Not Placed
1057567,2022-10-18,East,Ahmedabad,Cloud Computing,Online,114813.47,51,Ongoing,Not Placed
1057568,2020-11-10,nan,nan,Web Development,Online,137298.7,45,Dropped,Not Eligible
1057569,2022-09-02,East,Kolkata,AI/ML,Online,176463.02,55,nan,Placed
1057570,2021-02-26,nan,Ahmedabad,AI/ML,Online,224220.54,97,Ongoing,Placed
1057571,2020-09-28,North,nan,Python,Hybrid,136108.03,66,Ongoing,Placed
1057572,2021-07-18,nan,Hyderabad,Web Development,Online,58772.28,80,nan,Not Placed
1057573,2020-09-24,East,Delhi,Web Development,Offline,50693.57,57,Dropped,nan
1057574,2021-08-01,nan,Bengaluru,Data Science,Offline,196468.79,64,Completed,Not Placed
1057575,2020-08-10,East,Pune,AI/ML,Online,107141.33,82,Completed,Placed
1057576,2023-03-21,Central,Kolkata,AI/ML,Offline,137603.31,58,Ongoing,Placed
1057577,2021-04-06,nan,Ahmedabad,Web Development,Online,104560.36,59,Ongoing,Not Placed
1057578,2020-11-04,South,Kolkata,Web Development,Online,199574.44,48,Completed,Not Eligible
1057579,2023-07-29,Central,Bengaluru,Cyber Security,Offline,230890.63,51,Completed,nan
1057580,2022-08-16,East,Kolkata,Python,Hybrid,141315.1,87,Completed,Not Placed
1057581,2021-10-20,nan,Delhi,Cyber Security,Online,51869.88,93,Ongoing,Not Eligible
1057582,2022-08-10,nan,Bengaluru,Data Science,Online,159371.14,94,Ongoing,Placed
1057583,2023-01-03,nan,Kolkata,Python,Offline,127869.52,77,Ongoing,Not Placed
1057584,2021-10-09,Central,Chennai,Data Science,Online,215277.78,91,Dropped,Placed
1057585,2021-05-03,North,Pune,Data Science,Hybrid,34754.2,63,Dropped,Not Eligible
1057586,2020-06-20,nan,Kolkata,Cyber Security,Offline,215796.41,90,Dropped,Placed
1057587,2023-07-30,North,Mumbai,AI/ML,Offline,182773.26,69,Completed,Not Placed
1057588,2023-04-14,Central,Delhi,Python,Offline,125488.24,78,nan,Not Eligible
1057589,2021-07-08,North,nan,Cyber Security,Online,185231.25,81,Ongoing,nan
1057590,2023-05-08,Central,Pune,Data Science,Online,112557.42,41,Ongoing,Placed
1057591,2020-12-28,West,Pune,Data Science,Online,166740.08,67,Dropped,Not Placed
1057592,2021-09-23,North,Chennai,nan,Online,126443.37,51,Completed,nan
1057593,2021-06-16,North,Bengaluru,AI/ML,Hybrid,155773.88,80,Dropped,Placed
1057594,2022-07-20,nan,Hyderabad,Data Science,Online,157441.11,50,Dropped,Not Placed
1057595,2023-02-20,nan,Bengaluru,AI/ML,Hybrid,230706.47,59,Dropped,Placed
1057596,2020-10-01,West,Hyderabad,Cyber Security,Offline,199804.46,77,Ongoing,nan
1057597,2021-10-31,South,Pune,AI/ML,Hybrid,169910.18,86,Ongoing,Placed
1057598,2022-09-17,South,Ahmedabad,Web Development,Offline,31385.41,77,Completed,Placed
1057599,2023-06-17,East,Mumbai,AI/ML,Online,151353.95,71,Ongoing,Not Eligible
1057600,2021-08-31,nan,Hyderabad,Cyber Security,Online,168017.1,84,Ongoing,Not Placed
1057601,2021-07-05,East,Hyderabad,Python,Offline,214316.85,91,Ongoing,nan
1057602,2023-02-09,nan,Mumbai,Web Development,Offline,114525.67,96,nan,Placed
1057603,2023-08-14,West,Kolkata,Data Science,Offline,6024.98,59,Completed,Placed
1057604,2022-06-30,nan,Bengaluru,AI/ML,Offline,206603.22,55,Dropped,nan
1057605,2020-09-26,West,Ahmedabad,AI/ML,Online,66270.42,73,Ongoing,Placed
1057606,2022-07-03,nan,Ahmedabad,Cloud Computing,Online,23970.45,48,nan,Not Placed
1057607,2020-12-24,East,Ahmedabad,Web Development,Offline,244765.12,90,nan,Not Placed
1057608,2022-06-14,North,Mumbai,nan,Hybrid,160099.45,42,nan,Not Placed
1057609,2022-02-20,nan,Delhi,AI/ML,Online,242489.69,56,Ongoing,Placed
1057610,2022-01-29,South,nan,AI/ML,Offline,213017.05,56,Completed,Placed
1057611,2021-05-29,South,Kolkata,Python,Hybrid,157560.05,90,Dropped,Not Placed
1057612,2022-10-20,South,Chennai,Web Development,Offline,128150.26,98,Completed,Not Eligible
1057613,2020-06-09,South,Kolkata,Cyber Security,Hybrid,196126.44,56,Completed,Not Eligible
1057614,2023-08-23,South,nan,AI/ML,Online,56406.53,45,Completed,Placed
1057615,2022-08-04,South,Chennai,Cyber Security,Offline,36626.6,45,Ongoing,nan
1057616,2023-08-19,South,nan,AI/ML,Online,145201.11,91,Completed,Not Eligible
1057617,2020-10-02,Central,Hyderabad,Data Science,Hybrid,56061.02,61,Completed,Not Placed
1057618,2022-12-22,nan,nan,AI/ML,Offline,139108.72,93,Ongoing,Placed
1057619,2021-09-15,East,Bengaluru,Python,Online,22060.01,89,Completed,Not Placed
1057620,2022-10-01,North,Pune,AI/ML,Offline,234391.44,71,Ongoing,Not Placed
1057621,2022-12-31,West,Ahmedabad,Cyber Security,Online,99293.58,100,Ongoing,Not Placed
1057622,2022-10-04,Central,Mumbai,AI/ML,Online,187018.65,90,Completed,Placed
1057623,2022-12-04,Central,Chennai,Python,Offline,204061.75,85,Dropped,nan
1057624,2021-11-26,South,Pune,Web Development,Online,125087.47,94,Dropped,Not Placed
1057625,2020-06-17,Central,Bengaluru,Cyber Security,Offline,190786.48,42,Ongoing,Placed
1057626,2022-01-07,South,Pune,nan,Offline,243347.05,96,Ongoing,Not Placed
1057627,2021-05-14,East,Mumbai,Cloud Computing,Offline,137707.65,80,Ongoing,Not Placed
1057628,2020-08-25,West,Mumbai,nan,Online,74363.52,46,Ongoing,Not Placed
1057629,2021-01-03,East,Mumbai,Data Science,Online,197724.6,45,Ongoing,Not Placed
1057630,2023-08-09,North,Pune,Web Development,Hybrid,189124.19,53,Ongoing,Not Placed
1057631,2022-02-27,East,Hyderabad,Data Science,Offline,94636.17,77,Ongoing,Not Placed
1057632,2023-02-11,Central,Mumbai,Cyber Security,Offline,33886.73,68,Completed,Not Placed
1057633,2021-11-21,East,Mumbai,Web Development,Offline,207991.49,83,Completed,Not Eligible
1057634,2022-03-04,North,nan,Web Development,Online,56011.61,92,Completed,Not Eligible
1057635,2021-10-21,nan,Kolkata,Data Science,Online,165560.83,70,Ongoing,Placed
1057636,2020-10-03,South,Pune,Cyber Security,Hybrid,239217.58,56,Dropped,Placed
1057637,2023-07-03,Central,Chennai,AI/ML,Offline,194178.12,50,Completed,Placed
1057638,2020-11-11,nan,Kolkata,Cloud Computing,Offline,85954.64,88,Ongoing,Not Eligible
1057639,2020-06-17,nan,Chennai,Python,Hybrid,223770.55,85,Ongoing,Not Placed
1057640,2021-10-31,nan,Pune,Data Science,Offline,69551.76,89,Ongoing,Not Placed
1057641,2021-08-31,West,Pune,AI/ML,Online,192349.5,61,nan,Not Placed
1057642,2023-03-22,East,Bengaluru,AI/ML,Online,127856.31,76,Ongoing,Not Placed
1057643,2022-08-29,West,Chennai,Python,Online,20626.38,78,nan,Placed
1057644,2023-05-21,East,Ahmedabad,Web Development,Offline,18951.26,88,Completed,Placed
1057645,2022-11-28,North,Delhi,Cyber Security,Offline,139927.33,97,nan,Not Placed
1057646,2022-11-03,West,Hyderabad,Data Science,Hybrid,14932.89,74,Ongoing,Not Placed
1057647,2021-09-13,nan,nan,Python,Offline,59009.47,63,Completed,Placed
1057648,2021-09-17,East,Hyderabad,Data Science,Online,241200.54,44,Dropped,Placed
1057649,2022-06-10,North,Pune,Cyber Security,Offline,40361.12,89,Ongoing,Not Eligible
1057650,2023-06-29,South,Kolkata,Python,Hybrid,87978.12,85,Ongoing,Not Placed
1057651,2020-07-30,North,Mumbai,Python,Online,148761.45,43,Ongoing,Not Eligible
1057652,2022-04-22,East,Bengaluru,AI/ML,Offline,158255.17,76,Ongoing,nan
1057653,2021-07-28,North,Delhi,AI/ML,Hybrid,239006.5,50,Ongoing,Placed
1057654,2023-05-09,South,Mumbai,AI/ML,Offline,242627.76,76,Ongoing,Placed
1057655,2021-03-31,East,Chennai,Web Development,Online,53936.31,67,Ongoing,Not Placed
1057656,2023-07-16,West,Pune,Cyber Security,Offline,58870.11,91,Ongoing,Not Placed
1057657,2022-08-26,nan,Bengaluru,nan,Online,86103.23,70,Ongoing,Placed
1057658,2021-02-11,North,Hyderabad,Cyber Security,Online,249826.19,53,Completed,Placed
1057659,2023-08-14,nan,Pune,Cloud Computing,Hybrid,197979.75,83,Ongoing,nan
1057660,2023-07-13,West,Hyderabad,Web Development,Online,159930.91,83,Ongoing,Not Eligible
1057661,2021-06-21,South,Bengaluru,Web Development,Online,154842.57,61,Ongoing,Not Placed
1057662,2023-07-15,West,Ahmedabad,Python,Offline,248197.86,100,Ongoing,Not Eligible
1057663,2020-09-17,West,Delhi,Python,Offline,6675.9,63,Completed,Not Placed
1057664,2022-07-21,Central,Ahmedabad,Cyber Security,Offline,118592.11,,Completed,nan
1057665,2020-10-10,nan,nan,Data Science,Offline,208552.88,43,Ongoing,Placed
1057666,2020-06-29,nan,Pune,Data Science,Offline,236386.51,56,Dropped,Not Placed
1057667,2021-09-30,East,Kolkata,Python,Online,38979.79,83,Completed,Placed
1057668,2021-10-27,nan,Pune,AI/ML,Offline,14649.72,49,Ongoing,Not Eligible
1057669,2023-04-09,South,Hyderabad,Data Science,Online,120593.29,44,Completed,Not Placed
1057670,2021-09-08,South,Kolkata,AI/ML,Online,75809.74,,Ongoing,Not Placed
1057671,2021-06-07,West,Ahmedabad,Cloud Computing,Offline,106709.63,47,Completed,Not Placed
1057672,2021-11-06,West,nan,Cloud Computing,Online,141396.98,43,Ongoing,Not Placed
1057673,2021-08-22,nan,Mumbai,AI/ML,Online,15938.9,40,Completed,Not Placed
1057674,2021-06-11,nan,Bengaluru,nan,Hybrid,162844.86,46,Dropped,Not Eligible
1057675,2021-05-23,nan,Bengaluru,Cyber Security,Offline,71483.12,46,Ongoing,Not Placed
1057676,2022-06-24,Central,Delhi,nan,Offline,18184.24,97,Dropped,Placed
1057677,2023-06-04,West,Bengaluru,Cyber Security,Offline,88498.47,88,Completed,Placed
1057678,2021-05-27,North,Kolkata,AI/ML,Online,231375.24,87,nan,Not Placed
1057679,2022-06-16,Central,Bengaluru,AI/ML,Offline,68952.9,92,Ongoing,Not Placed
1057680,2021-01-26,North,Pune,Cyber Security,Offline,56132.42,41,Ongoing,Not Placed
1057681,2023-08-01,West,Hyderabad,Cyber Security,Offline,151702.97,63,Ongoing,Not Placed
1057682,2021-12-07,South,Chennai,AI/ML,Offline,240599.45,48,Ongoing,Not Placed
1057683,2022-01-13,East,Mumbai,Cloud Computing,Online,107579.83,47,Ongoing,Not Placed
1057684,2022-03-20,South,Pune,Data Science,Hybrid,118400.32,50,Dropped,Not Placed
1057685,2023-02-14,nan,Delhi,Cyber Security,Online,110769.58,90,Dropped,Not Placed
1057686,2020-08-02,Central,Kolkata,Web Development,Online,8590.7,42,Dropped,Not Placed
1057687,2021-08-27,nan,nan,AI/ML,Hybrid,169523.1,70,Completed,Not Eligible
1057688,2021-05-14,North,Kolkata,Data Science,Online,119312.92,52,Ongoing,Not Placed
1057689,2022-01-02,West,Chennai,Cyber Security,Online,39002.68,42,Completed,Placed
1057690,2021-07-12,nan,Mumbai,nan,Hybrid,93262.8,57,Dropped,Not Eligible
1057691,2020-09-09,South,Mumbai,Web Development,Offline,205947.62,47,Ongoing,Not Placed
1057692,2023-05-26,East,Chennai,AI/ML,Offline,38196.36,67,Ongoing,Placed
1057693,2021-07-10,nan,Bengaluru,Web Development,Hybrid,68639.15,70,Ongoing,Placed
1057694,2023-07-15,West,Pune,AI/ML,Hybrid,198296.65,54,nan,Not Placed
1057695,2023-03-10,nan,Hyderabad,Python,Offline,19988.66,86,Completed,Not Eligible
1057696,2021-04-27,Central,Delhi,Python,Online,100162.38,58,Dropped,Not Placed
1057697,2023-02-13,East,Bengaluru,Python,Offline,108123.84,65,nan,Not Placed
1057698,2022-01-11,North,nan,Python,Offline,182545.16,75,Dropped,nan
1057699,2020-08-14,nan,Ahmedabad,Cyber Security,Offline,153816.8,46,Completed,Placed
1057700,2021-09-07,East,Bengaluru,Data Science,Online,212870.7,60,Completed,Not Placed
1057701,2023-07-07,North,Ahmedabad,Cyber Security,Hybrid,150186.38,87,Ongoing,Not Eligible
1057702,2021-06-24,Central,nan,AI/ML,Hybrid,16398.9,95,nan,Placed
1057703,2020-11-29,East,nan,Web Development,Online,222983.46,54,Ongoing,Not Placed
1057704,2023-01-12,East,Chennai,Cloud Computing,Hybrid,241073.44,68,Completed,nan
1057705,2021-01-24,East,Delhi,Cyber Security,Hybrid,202670.19,72,Completed,Not Placed
1057706,2021-10-21,nan,Hyderabad,nan,Online,40165,46,nan,Not Placed
1057707,2023-03-13,East,nan,nan,Online,154833.79,85,Dropped,Placed
1057708,2021-10-11,Central,Ahmedabad,nan,Online,169405.63,93,Completed,Placed
1057709,2022-08-01,North,Pune,Web Development,Offline,199061.59,99,Completed,nan
1057710,2021-11-22,North,Mumbai,Python,Offline,67322.22,68,Completed,nan
1057711,2021-03-29,East,Hyderabad,AI/ML,Online,17730.26,62,Ongoing,Not Placed
1057712,2020-06-05,nan,Ahmedabad,Data Science,Hybrid,114806.58,70,Completed,Placed
1057713,2023-03-05,East,Bengaluru,AI/ML,Hybrid,201756.84,72,Ongoing,Placed
1057714,2022-12-15,nan,Ahmedabad,nan,Online,145457.69,44,Completed,Not Placed
1057715,2022-05-01,nan,Pune,Data Science,Offline,177658.92,100,Completed,nan
1057716,2020-09-15,East,Ahmedabad,Web Development,Online,234154.9,66,Completed,Not Eligible
1057717,2022-02-23,nan,Chennai,AI/ML,Offline,119817.8,64,Completed,Placed
1057718,2021-07-31,nan,Bengaluru,AI/ML,Hybrid,100680.83,53,Ongoing,Placed
1057719,2023-02-05,West,Mumbai,AI/ML,Online,43866.96,87,Completed,Not Placed
1057720,2023-03-28,East,Ahmedabad,AI/ML,Online,8527.61,58,nan,nan
1057721,2021-11-07,North,Pune,Cloud Computing,Online,192305.29,61,Ongoing,Not Placed
1057722,2023-04-24,South,Bengaluru,AI/ML,Online,103508.68,74,Dropped,Not Placed
1057723,2020-10-03,South,Kolkata,Cyber Security,Online,142192.17,79,nan,Placed
1057724,2022-01-06,West,Mumbai,Python,Online,203810.69,71,Ongoing,Placed
1057725,2022-04-13,nan,Mumbai,AI/ML,Hybrid,70693.7,81,Ongoing,Placed
1057726,2021-10-17,nan,nan,Python,Offline,72857.1,,Ongoing,Not Placed
1057727,2021-03-28,West,Pune,Web Development,Online,225890.44,83,Ongoing,Not Placed
1057728,2023-05-11,nan,Ahmedabad,Cyber Security,Offline,172730.72,89,Ongoing,Placed
1057729,2022-02-18,East,Pune,Cyber Security,Hybrid,84036.57,69,nan,Not Eligible
1057730,2021-12-22,nan,Mumbai,Cyber Security,Hybrid,188262.51,76,Completed,Not Placed
1057731,2022-06-17,East,Kolkata,Data Science,Offline,195245.06,86,Completed,Placed
1057732,2021-04-25,nan,Hyderabad,Cyber Security,Online,35902.72,50,Completed,Not Placed
1057733,2022-04-14,South,nan,Web Development,Offline,144298.74,54,Ongoing,Not Eligible
1057734,2022-05-18,East,nan,Web Development,Online,38350.25,46,Dropped,Not Placed
1057735,2022-04-02,nan,Chennai,nan,Hybrid,135174.5,84,Completed,Not Placed
1057736,2021-08-19,Central,Chennai,Web Development,Hybrid,195569.26,42,Ongoing,Not Eligible
1057737,2023-07-23,Central,Ahmedabad,Python,Offline,156261.51,70,Completed,Not Placed
1057738,2021-08-14,South,Ahmedabad,Python,Offline,240050.22,91,Completed,Not Placed
1057739,2021-12-13,Central,Bengaluru,AI/ML,Online,75680.26,63,Dropped,nan
1057740,2022-02-18,nan,Bengaluru,nan,Online,105493.02,71,Completed,Not Eligible
1057741,2022-03-24,North,Chennai,Cyber Security,Offline,213318.28,86,Ongoing,Not Placed
1057742,2022-03-17,West,Mumbai,Python,Online,238310.51,41,Completed,Placed
1057743,2023-03-15,Central,Delhi,AI/ML,Online,73105.18,71,Ongoing,Not Placed
1057744,2022-04-06,South,Kolkata,Web Development,Offline,195502.04,65,Completed,Not Eligible
1057745,2022-11-05,East,Mumbai,Python,Offline,99501.52,66,Ongoing,Not Placed
1057746,2021-12-14,West,Mumbai,Data Science,Hybrid,212615.28,92,Completed,nan
1057747,2020-08-25,West,Mumbai,Python,Offline,81548.59,84,Completed,Placed
1057748,2023-01-16,North,Mumbai,Web Development,Offline,65039.61,72,Ongoing,Placed
1057749,2022-06-04,nan,nan,Python,Hybrid,175908.5,98,Ongoing,Not Eligible
1057750,2022-08-13,East,Delhi,Data Science,Online,118863.89,49,Ongoing,Not Placed
1057751,2023-05-17,West,nan,Data Science,Hybrid,213731.58,82,Ongoing,Not Eligible
1057752,2021-10-28,nan,Ahmedabad,Data Science,Hybrid,214088.95,95,Completed,nan
1057753,2023-01-25,West,Delhi,Cloud Computing,Offline,201419.12,88,Ongoing,Not Eligible
1057754,2023-02-06,nan,nan,Python,Offline,229658.97,56,Ongoing,Placed
1057755,2020-12-04,South,Pune,nan,Offline,8009.14,97,Ongoing,Not Placed
1057756,2023-01-30,East,Bengaluru,Data Science,Hybrid,8590.48,70,Dropped,nan
1057757,2022-01-17,Central,nan,Python,Offline,249841.66,79,Ongoing,Not Placed
1057758,2021-01-21,West,Pune,nan,Online,162440.43,55,Dropped,nan
1057759,2021-07-30,West,Hyderabad,AI/ML,Online,248993.86,90,Completed,Not Placed
1057760,2022-07-23,East,Kolkata,AI/ML,Online,182333.52,95,Dropped,Not Eligible
1057761,2021-07-04,West,Kolkata,Web Development,Online,58639.36,51,Completed,Placed
1057762,2020-07-09,South,Bengaluru,Data Science,Online,98659.21,90,Dropped,Placed
1057763,2020-09-02,North,nan,Web Development,Offline,241119.66,77,nan,Placed
1057764,2023-01-23,East,Chennai,Web Development,Hybrid,192072.87,68,Ongoing,Not Eligible
1057765,2023-08-03,West,Bengaluru,AI/ML,Offline,234836.86,99,nan,Not Placed
1057766,2023-06-04,Central,nan,Cyber Security,Offline,194136.39,78,Ongoing,Not Placed
1057767,2023-03-12,nan,Delhi,Python,Online,99850.99,83,Ongoing,Not Placed
1057768,2023-04-30,West,nan,AI/ML,Online,16481.31,88,Completed,Not Placed
1057769,2020-09-25,West,Pune,Python,Hybrid,149026.99,41,Completed,Placed
1057770,2021-10-19,North,Bengaluru,Cyber Security,Offline,182050.97,91,Dropped,nan
1057771,2023-05-05,South,Kolkata,Python,Online,95978.28,79,nan,Not Eligible
1057772,2022-03-08,North,Delhi,Python,Offline,160877.38,42,Dropped,nan
1057773,2023-03-06,West,Mumbai,Python,Offline,50166.48,63,Ongoing,Not Placed
1057774,2022-05-28,Central,Pune,Cyber Security,Online,11063.98,43,nan,nan
